series,date,division,index
growth_yoy,2021-03-01,27,9.154
growth_yoy,2021-04-01,27,59.836
growth_yoy,2021-05-01,27,16.73
growth_yoy,2021-06-01,27,6.4
growth_yoy,2021-07-01,27,-0.906
growth_yoy,2021-08-01,27,4.722
growth_yoy,2021-09-01,27,9.201
growth_yoy,2021-10-01,27,12.168
growth_yoy,2021-11-01,27,16.443
growth_yoy,2021-12-01,27,17.368
growth_yoy,2022-01-01,27,10.856
growth_yoy,2022-02-01,27,16.101
growth_yoy,2022-03-01,27,22.367
growth_yoy,2022-04-01,27,10.829
growth_yoy,2022-05-01,27,8.917
growth_yoy,2022-06-01,27,9.703
growth_yoy,2022-07-01,27,10.857
growth_yoy,2022-08-01,27,10.569
growth_yoy,2022-09-01,27,9.494
growth_yoy,2022-10-01,27,4.537
growth_yoy,2022-11-01,27,3.801
growth_yoy,2022-12-01,27,1.893
growth_yoy,2023-01-01,27,-2.762
growth_yoy,2023-02-01,27,1.721
growth_yoy,2023-03-01,27,0.214
growth_yoy,2023-04-01,27,-5.175
growth_yoy,2023-05-01,27,7.583
growth_yoy,2023-06-01,27,-0.326
growth_yoy,2023-07-01,27,0.657
growth_yoy,2023-08-01,27,0.428
growth_yoy,2023-09-01,27,-0.318
growth_yoy,2023-10-01,27,-2.461
growth_yoy,2023-11-01,27,-1.053
growth_yoy,2023-12-01,27,-7.573
growth_yoy,2024-01-01,27,1.435
growth_yoy,2024-02-01,27,-2.198
growth_yoy,2024-03-01,27,-3.02
growth_yoy,2024-04-01,27,-1.702
growth_yoy,2024-05-01,27,1.023
growth_yoy,2024-06-01,27,-5.265
growth_yoy,2024-07-01,27,3.136
growth_yoy,2024-08-01,27,1.234
growth_yoy,2024-09-01,27,0.645
growth_yoy,2024-10-01,27,4.259
growth_yoy,2024-11-01,27,1.107
growth_yoy,2024-12-01,27,4.615
growth_yoy,2025-01-01,27,5.06
growth_yoy,2025-02-01,27,5.353
growth_yoy,2025-03-01,27,2.933
growth_yoy,2025-04-01,27,3.947
growth_yoy,2025-05-01,27,2.986
growth_yoy,2025-06-01,27,7.093
growth_yoy,2025-07-01,27,6.849
growth_yoy,2025-08-01,27,7.385
growth_yoy,2025-09-01,27,11.069
growth_yoy,2025-10-01,27,9.287
growth_yoy,2025-11-01,27,13.937
growth_yoy,2025-12-01,27,12.207
growth_yoy,2026-01-01,27,6.095
growth_yoy,2026-02-01,27,3.514
growth_yoy,2026-03-01,27,3.01
growth_yoy,2026-04-01,27,5.241
growth_yoy,2026-05-01,27,3.524
growth_mom,2015-02-01,27,-14.646
growth_mom,2015-03-01,27,18.215
growth_mom,2015-04-01,27,2.314
growth_mom,2015-05-01,27,-1.81
growth_mom,2015-06-01,27,2.766
growth_mom,2015-07-01,27,-4.135
growth_mom,2015-08-01,27,-0.676
growth_mom,2015-09-01,27,11.873
growth_mom,2015-10-01,27,-2.418
growth_mom,2015-11-01,27,-13.115
growth_mom,2015-12-01,27,9.545
growth_mom,2016-01-01,27,0.147
growth_mom,2016-02-01,27,-12.511
growth_mom,2016-03-01,27,16.189
growth_mom,2016-04-01,27,2.486
growth_mom,2016-05-01,27,-0.47
growth_mom,2016-06-01,27,6.853
growth_mom,2016-07-01,27,-9.37
growth_mom,2016-08-01,27,3.342
growth_mom,2016-09-01,27,9.04
growth_mom,2016-10-01,27,-2.292
growth_mom,2016-11-01,27,-10.696
growth_mom,2016-12-01,27,7.775
growth_mom,2017-01-01,27,1.679
growth_mom,2017-02-01,27,-10.441
growth_mom,2017-03-01,27,12.692
growth_mom,2017-04-01,27,2.919
growth_mom,2017-05-01,27,1.655
growth_mom,2017-06-01,27,2.361
growth_mom,2017-07-01,27,-6.438
growth_mom,2017-08-01,27,1.83
growth_mom,2017-09-01,27,5.584
growth_mom,2017-10-01,27,-2.569
growth_mom,2017-11-01,27,-10.762
growth_mom,2017-12-01,27,4.261
growth_mom,2018-01-01,27,3.864
growth_mom,2018-02-01,27,-10.482
growth_mom,2018-03-01,27,12.938
growth_mom,2018-04-01,27,2.691
growth_mom,2018-05-01,27,1.459
growth_mom,2018-06-01,27,2.813
growth_mom,2018-07-01,27,-4.111
growth_mom,2018-08-01,27,-1.167
growth_mom,2018-09-01,27,4.446
growth_mom,2018-10-01,27,-0.684
growth_mom,2018-11-01,27,-11.119
growth_mom,2018-12-01,27,6.304
growth_mom,2019-01-01,27,6.47
growth_mom,2019-02-01,27,-12.3
growth_mom,2019-03-01,27,11.706
growth_mom,2019-04-01,27,3.058
growth_mom,2019-05-01,27,-0.964
growth_mom,2019-06-01,27,2.682
growth_mom,2019-07-01,27,-4.192
growth_mom,2019-08-01,27,-0.889
growth_mom,2019-09-01,27,5.653
growth_mom,2019-10-01,27,1.762
growth_mom,2019-11-01,27,-13.103
growth_mom,2019-12-01,27,6.481
growth_mom,2020-01-01,27,4.654
growth_mom,2020-02-01,27,-11.002
growth_mom,2020-03-01,27,0.368
growth_mom,2020-04-01,27,-23.14
growth_mom,2020-05-01,27,32.219
growth_mom,2020-06-01,27,26.236
growth_mom,2020-07-01,27,-6.091
growth_mom,2020-08-01,27,-4.128
growth_mom,2020-09-01,27,6.248
growth_mom,2020-10-01,27,-0.716
growth_mom,2020-11-01,27,-14.018
growth_mom,2020-12-01,27,6.177
growth_mom,2021-01-01,27,6.908
growth_mom,2021-02-01,27,-11.364
growth_mom,2021-03-01,27,3.563
growth_mom,2021-04-01,27,12.547
growth_mom,2021-05-01,27,-3.438
growth_mom,2021-06-01,27,15.065
growth_mom,2021-07-01,27,-12.54
growth_mom,2021-08-01,27,1.317
growth_mom,2021-09-01,27,10.793
growth_mom,2021-10-01,27,1.981
growth_mom,2021-11-01,27,-10.742
growth_mom,2021-12-01,27,7.021
growth_mom,2022-01-01,27,0.976
growth_mom,2022-02-01,27,-7.171
growth_mom,2022-03-01,27,9.152
growth_mom,2022-04-01,27,1.935
growth_mom,2022-05-01,27,-5.105
growth_mom,2022-06-01,27,15.896
growth_mom,2022-07-01,27,-11.62
growth_mom,2022-08-01,27,1.054
growth_mom,2022-09-01,27,9.716
growth_mom,2022-10-01,27,-2.636
growth_mom,2022-11-01,27,-11.37
growth_mom,2022-12-01,27,5.054
growth_mom,2023-01-01,27,-3.637
growth_mom,2023-02-01,27,-2.891
growth_mom,2023-03-01,27,7.536
growth_mom,2023-04-01,27,-3.546
growth_mom,2023-05-01,27,7.663
growth_mom,2023-06-01,27,7.375
growth_mom,2023-07-01,27,-10.748
growth_mom,2023-08-01,27,0.824
growth_mom,2023-09-01,27,8.901
growth_mom,2023-10-01,27,-4.729
growth_mom,2023-11-01,27,-10.09
growth_mom,2023-12-01,27,-1.869
growth_mom,2024-01-01,27,5.754
growth_mom,2024-02-01,27,-6.369
growth_mom,2024-03-01,27,6.633
growth_mom,2024-04-01,27,-2.236
growth_mom,2024-05-01,27,10.648
growth_mom,2024-06-01,27,0.692
growth_mom,2024-07-01,27,-2.833
growth_mom,2024-08-01,27,-1.036
growth_mom,2024-09-01,27,8.267
growth_mom,2024-10-01,27,-1.308
growth_mom,2024-11-01,27,-12.808
growth_mom,2024-12-01,27,1.536
growth_mom,2025-01-01,27,6.204
growth_mom,2025-02-01,27,-6.108
growth_mom,2025-03-01,27,4.183
growth_mom,2025-04-01,27,-1.274
growth_mom,2025-05-01,27,9.625
growth_mom,2025-06-01,27,4.708
growth_mom,2025-07-01,27,-3.055
growth_mom,2025-08-01,27,-0.539
growth_mom,2025-09-01,27,11.981
growth_mom,2025-10-01,27,-2.891
growth_mom,2025-11-01,27,-9.097
growth_mom,2025-12-01,27,-0.006
growth_mom,2026-01-01,27,0.419
growth_mom,2026-02-01,27,-8.392
growth_mom,2026-03-01,27,3.676
growth_mom,2026-04-01,27,0.865
growth_mom,2026-05-01,27,7.836
abs,2015-01-01,28,96.445
abs,2015-02-01,28,90.205
abs,2015-03-01,28,109.132
abs,2015-04-01,28,116.499
abs,2015-05-01,28,114.148
abs,2015-06-01,28,104.421
abs,2015-07-01,28,106.146
abs,2015-08-01,28,106.663
abs,2015-09-01,28,89.978
abs,2015-10-01,28,84.467
abs,2015-11-01,28,88.166
abs,2015-12-01,28,93.73
abs,2016-01-01,28,97.605
abs,2016-02-01,28,97.219
abs,2016-03-01,28,112.762
abs,2016-04-01,28,118.293
abs,2016-05-01,28,118.686
abs,2016-06-01,28,112.255
abs,2016-07-01,28,110.41
abs,2016-08-01,28,115.636
abs,2016-09-01,28,96.407
abs,2016-10-01,28,91.513
abs,2016-11-01,28,95.889
abs,2016-12-01,28,99.471
abs,2017-01-01,28,103.429
abs,2017-02-01,28,107.053
abs,2017-03-01,28,120.098
abs,2017-04-01,28,124.581
abs,2017-05-01,28,123.761
abs,2017-06-01,28,114.356
abs,2017-07-01,28,121.426
abs,2017-08-01,28,123.666
abs,2017-09-01,28,104.33
abs,2017-10-01,28,100.07
abs,2017-11-01,28,103.324
abs,2017-12-01,28,103.793
abs,2018-01-01,28,109.984
abs,2018-02-01,28,112.569
abs,2018-03-01,28,126.63
abs,2018-04-01,28,131.794
abs,2018-05-01,28,128.863
abs,2018-06-01,28,121.988
abs,2018-07-01,28,124.842
abs,2018-08-01,28,123.737
abs,2018-09-01,28,106.915
abs,2018-10-01,28,104.619
abs,2018-11-01,28,107.383
abs,2018-12-01,28,108.812
abs,2019-01-01,28,113.123
abs,2019-02-01,28,115.04
abs,2019-03-01,28,128.324
abs,2019-04-01,28,135.758
abs,2019-05-01,28,133.093
abs,2019-06-01,28,125.084
abs,2019-07-01,28,130.831
abs,2019-08-01,28,130.115
abs,2019-09-01,28,110.795
abs,2019-10-01,28,107.792
abs,2019-11-01,28,113.806
abs,2019-12-01,28,113.377
abs,2020-01-01,28,117.463
abs,2020-02-01,28,121.623
abs,2020-03-01,28,117.414
abs,2020-04-01,28,101.623
abs,2020-05-01,28,132.51
abs,2020-06-01,28,149.669
abs,2020-07-01,28,142.933
abs,2020-08-01,28,130.298
abs,2020-09-01,28,115.247
abs,2020-10-01,28,111.985
abs,2020-11-01,28,116.541
abs,2020-12-01,28,116.368
abs,2021-01-01,28,119.684
abs,2021-02-01,28,124.498
abs,2021-03-01,28,130.15
abs,2021-04-01,28,148.838
abs,2021-05-01,28,147.427
abs,2021-06-01,28,157.53
abs,2021-07-01,28,138.015
abs,2021-08-01,28,147.298
abs,2021-09-01,28,131.18
abs,2021-10-01,28,131.619
abs,2021-11-01,28,138.268
abs,2021-12-01,28,130.451
abs,2022-01-01,28,126.973
abs,2022-02-01,28,129.859
abs,2022-03-01,28,133.72
abs,2022-04-01,28,153.588
abs,2022-05-01,28,151.181
abs,2022-06-01,28,168.409
abs,2022-07-01,28,159.834
abs,2022-08-01,28,168.856
abs,2022-09-01,28,148.1
abs,2022-10-01,28,132.131
abs,2022-11-01,28,144.15
abs,2022-12-01,28,143.854
abs,2023-01-01,28,128.635
abs,2023-02-01,28,133.117
abs,2023-03-01,28,143.461
abs,2023-04-01,28,148.882
abs,2023-05-01,28,160.577
abs,2023-06-01,28,163.288
abs,2023-07-01,28,153.547
abs,2023-08-01,28,160.824
abs,2023-09-01,28,140.841
abs,2023-10-01,28,129.794
abs,2023-11-01,28,149.163
abs,2023-12-01,28,141.531
abs,2024-01-01,28,133.869
abs,2024-02-01,28,137.012
abs,2024-03-01,28,145.668
abs,2024-04-01,28,155.85
abs,2024-05-01,28,164.53
abs,2024-06-01,28,169.768
abs,2024-07-01,28,163.591
abs,2024-08-01,28,164.14
abs,2024-09-01,28,141.46
abs,2024-10-01,28,133.339
abs,2024-11-01,28,159.616
abs,2024-12-01,28,153.258
abs,2025-01-01,28,139.191
abs,2025-02-01,28,148.507
abs,2025-03-01,28,155.017
abs,2025-04-01,28,167.469
abs,2025-05-01,28,173.85
abs,2025-06-01,28,185.478
abs,2025-07-01,28,180.304
abs,2025-08-01,28,173.002
abs,2025-09-01,28,155.033
abs,2025-10-01,28,148.469
abs,2025-11-01,28,173.947
abs,2025-12-01,28,168.983
abs,2026-01-01,28,151.566
abs,2026-02-01,28,151.981
abs,2026-03-01,28,160.866
abs,2026-04-01,28,180.337
abs,2026-05-01,28,185.587
growth_yoy,2016-01-01,28,1.203
growth_yoy,2016-02-01,28,7.776
growth_yoy,2016-03-01,28,3.326
growth_yoy,2016-04-01,28,1.54
growth_yoy,2016-05-01,28,3.975
growth_yoy,2016-06-01,28,7.503
growth_yoy,2016-07-01,28,4.017
growth_yoy,2016-08-01,28,8.413
growth_yoy,2016-09-01,28,7.146
growth_yoy,2016-10-01,28,8.341
growth_yoy,2016-11-01,28,8.76
growth_yoy,2016-12-01,28,6.125
growth_yoy,2017-01-01,28,5.967
growth_yoy,2017-02-01,28,10.115
growth_yoy,2017-03-01,28,6.506
growth_yoy,2017-04-01,28,5.316
growth_yoy,2017-05-01,28,4.276
growth_yoy,2017-06-01,28,1.871
growth_yoy,2017-07-01,28,9.977
growth_yoy,2017-08-01,28,6.944
growth_yoy,2017-09-01,28,8.217
growth_yoy,2017-10-01,28,9.351
growth_yoy,2017-11-01,28,7.754
growth_yoy,2017-12-01,28,4.345
growth_yoy,2018-01-01,28,6.337
growth_yoy,2018-02-01,28,5.152
growth_yoy,2018-03-01,28,5.438
growth_yoy,2018-04-01,28,5.79
growth_yoy,2018-05-01,28,4.122
growth_yoy,2018-06-01,28,6.674
growth_yoy,2018-07-01,28,2.813
growth_yoy,2018-08-01,28,0.057
growth_yoy,2018-09-01,28,2.478
growth_yoy,2018-10-01,28,4.545
growth_yoy,2018-11-01,28,3.928
growth_yoy,2018-12-01,28,4.836
growth_yoy,2019-01-01,28,2.855
growth_yoy,2019-02-01,28,2.195
growth_yoy,2019-03-01,28,1.338
growth_yoy,2019-04-01,28,3.007
growth_yoy,2019-05-01,28,3.283
growth_yoy,2019-06-01,28,2.538
growth_yoy,2019-07-01,28,4.797
growth_yoy,2019-08-01,28,5.155
growth_yoy,2019-09-01,28,3.629
growth_yoy,2019-10-01,28,3.033
growth_yoy,2019-11-01,28,5.982
growth_yoy,2019-12-01,28,4.195
growth_yoy,2020-01-01,28,3.836
growth_yoy,2020-02-01,28,5.723
growth_yoy,2020-03-01,28,-8.502
growth_yoy,2020-04-01,28,-25.144
growth_yoy,2020-05-01,28,-0.438
growth_yoy,2020-06-01,28,19.655
growth_yoy,2020-07-01,28,9.25
growth_yoy,2020-08-01,28,0.141
growth_yoy,2020-09-01,28,4.018
growth_yoy,2020-10-01,28,3.89
growth_yoy,2020-11-01,28,2.403
growth_yoy,2020-12-01,28,2.637
growth_yoy,2021-01-01,28,1.891
growth_yoy,2021-02-01,28,2.364
growth_yoy,2021-03-01,28,10.847
growth_yoy,2021-04-01,28,46.46
growth_yoy,2021-05-01,28,11.257
growth_yoy,2021-06-01,28,5.252
growth_yoy,2021-07-01,28,-3.441
growth_yoy,2021-08-01,28,13.047
growth_yoy,2021-09-01,28,13.825
growth_yoy,2021-10-01,28,17.533
growth_yoy,2021-11-01,28,18.643
growth_yoy,2021-12-01,28,12.102
growth_yoy,2022-01-01,28,6.09
growth_yoy,2022-02-01,28,4.306
growth_yoy,2022-03-01,28,2.743
growth_yoy,2022-04-01,28,3.191
growth_yoy,2022-05-01,28,2.546
growth_yoy,2022-06-01,28,6.906
growth_yoy,2022-07-01,28,15.809
growth_yoy,2022-08-01,28,14.635
growth_yoy,2022-09-01,28,12.899
growth_yoy,2022-10-01,28,0.389
growth_yoy,2022-11-01,28,4.255
growth_yoy,2022-12-01,28,10.274
growth_yoy,2023-01-01,28,1.308
growth_yoy,2023-02-01,28,2.509
growth_yoy,2023-03-01,28,7.285
growth_yoy,2023-04-01,28,-3.063
growth_yoy,2023-05-01,28,6.215
growth_yoy,2023-06-01,28,-3.04
growth_yoy,2023-07-01,28,-3.933
growth_yoy,2023-08-01,28,-4.757
growth_yoy,2023-09-01,28,-4.901
growth_yoy,2023-10-01,28,-1.769
growth_yoy,2023-11-01,28,3.477
growth_yoy,2023-12-01,28,-1.615
growth_yoy,2024-01-01,28,4.069
growth_yoy,2024-02-01,28,2.926
growth_yoy,2024-03-01,28,1.539
growth_yoy,2024-04-01,28,4.68
growth_yoy,2024-05-01,28,2.462
growth_yoy,2024-06-01,28,3.969
growth_yoy,2024-07-01,28,6.541
growth_yoy,2024-08-01,28,2.062
growth_yoy,2024-09-01,28,0.439
growth_yoy,2024-10-01,28,2.732
growth_yoy,2024-11-01,28,7.008
growth_yoy,2024-12-01,28,8.286
growth_yoy,2025-01-01,28,3.976
growth_yoy,2025-02-01,28,8.39
growth_yoy,2025-03-01,28,6.418
growth_yoy,2025-04-01,28,7.456
growth_yoy,2025-05-01,28,5.665
growth_yoy,2025-06-01,28,9.254
growth_yoy,2025-07-01,28,10.216
growth_yoy,2025-08-01,28,5.399
growth_yoy,2025-09-01,28,9.595
growth_yoy,2025-10-01,28,11.346
growth_yoy,2025-11-01,28,8.978
growth_yoy,2025-12-01,28,10.261
growth_yoy,2026-01-01,28,8.89
growth_yoy,2026-02-01,28,2.339
growth_yoy,2026-03-01,28,3.774
growth_yoy,2026-04-01,28,7.684
growth_yoy,2026-05-01,28,6.751
growth_mom,2015-02-01,28,-6.471
growth_mom,2015-03-01,28,20.983
growth_mom,2015-04-01,28,6.75
growth_mom,2015-05-01,28,-2.018
growth_mom,2015-06-01,28,-8.522
growth_mom,2015-07-01,28,1.652
growth_mom,2015-08-01,28,0.487
growth_mom,2015-09-01,28,-15.643
growth_mom,2015-10-01,28,-6.124
growth_mom,2015-11-01,28,4.379
growth_mom,2015-12-01,28,6.311
growth_mom,2016-01-01,28,4.134
growth_mom,2016-02-01,28,-0.396
growth_mom,2016-03-01,28,15.988
growth_mom,2016-04-01,28,4.905
growth_mom,2016-05-01,28,0.332
growth_mom,2016-06-01,28,-5.418
growth_mom,2016-07-01,28,-1.644
growth_mom,2016-08-01,28,4.733
growth_mom,2016-09-01,28,-16.629
growth_mom,2016-10-01,28,-5.077
growth_mom,2016-11-01,28,4.782
growth_mom,2016-12-01,28,3.736
growth_mom,2017-01-01,28,3.979
growth_mom,2017-02-01,28,3.504
growth_mom,2017-03-01,28,12.186
growth_mom,2017-04-01,28,3.733
growth_mom,2017-05-01,28,-0.659
growth_mom,2017-06-01,28,-7.6
growth_mom,2017-07-01,28,6.183
growth_mom,2017-08-01,28,1.845
growth_mom,2017-09-01,28,-15.636
growth_mom,2017-10-01,28,-4.083
growth_mom,2017-11-01,28,3.252
growth_mom,2017-12-01,28,0.454
growth_mom,2018-01-01,28,5.965
growth_mom,2018-02-01,28,2.351
growth_mom,2018-03-01,28,12.491
growth_mom,2018-04-01,28,4.079
growth_mom,2018-05-01,28,-2.224
growth_mom,2018-06-01,28,-5.335
growth_mom,2018-07-01,28,2.339
growth_mom,2018-08-01,28,-0.885
growth_mom,2018-09-01,28,-13.595
growth_mom,2018-10-01,28,-2.148
growth_mom,2018-11-01,28,2.642
growth_mom,2018-12-01,28,1.331
growth_mom,2019-01-01,28,3.962
growth_mom,2019-02-01,28,1.694
growth_mom,2019-03-01,28,11.547
growth_mom,2019-04-01,28,5.793
growth_mom,2019-05-01,28,-1.963
growth_mom,2019-06-01,28,-6.017
growth_mom,2019-07-01,28,4.594
growth_mom,2019-08-01,28,-0.547
growth_mom,2019-09-01,28,-14.848
growth_mom,2019-10-01,28,-2.711
growth_mom,2019-11-01,28,5.58
growth_mom,2019-12-01,28,-0.377
growth_mom,2020-01-01,28,3.604
growth_mom,2020-02-01,28,3.542
growth_mom,2020-03-01,28,-3.461
growth_mom,2020-04-01,28,-13.449
growth_mom,2020-05-01,28,30.393
growth_mom,2020-06-01,28,12.95
growth_mom,2020-07-01,28,-4.501
growth_mom,2020-08-01,28,-8.84
growth_mom,2020-09-01,28,-11.551
growth_mom,2020-10-01,28,-2.831
growth_mom,2020-11-01,28,4.069
growth_mom,2020-12-01,28,-0.149
growth_mom,2021-01-01,28,2.85
growth_mom,2021-02-01,28,4.022
growth_mom,2021-03-01,28,4.54
growth_mom,2021-04-01,28,14.358
growth_mom,2021-05-01,28,-0.948
growth_mom,2021-06-01,28,6.853
growth_mom,2021-07-01,28,-12.388
growth_mom,2021-08-01,28,6.726
growth_mom,2021-09-01,28,-10.943
growth_mom,2021-10-01,28,0.335
growth_mom,2021-11-01,28,5.051
growth_mom,2021-12-01,28,-5.653
growth_mom,2022-01-01,28,-2.666
growth_mom,2022-02-01,28,2.273
growth_mom,2022-03-01,28,2.973
growth_mom,2022-04-01,28,14.858
growth_mom,2022-05-01,28,-1.567
growth_mom,2022-06-01,28,11.396
growth_mom,2022-07-01,28,-5.092
growth_mom,2022-08-01,28,5.645
growth_mom,2022-09-01,28,-12.292
growth_mom,2022-10-01,28,-10.783
growth_mom,2022-11-01,28,9.097
growth_mom,2022-12-01,28,-0.206
growth_mom,2023-01-01,28,-10.58
growth_mom,2023-02-01,28,3.485
growth_mom,2023-03-01,28,7.77
growth_mom,2023-04-01,28,3.779
growth_mom,2023-05-01,28,7.855
growth_mom,2023-06-01,28,1.688
growth_mom,2023-07-01,28,-5.966
growth_mom,2023-08-01,28,4.739
growth_mom,2023-09-01,28,-12.425
growth_mom,2023-10-01,28,-7.844
growth_mom,2023-11-01,28,14.923
growth_mom,2023-12-01,28,-5.117
growth_mom,2024-01-01,28,-5.414
growth_mom,2024-02-01,28,2.348
growth_mom,2024-03-01,28,6.318
growth_mom,2024-04-01,28,6.989
growth_mom,2024-05-01,28,5.57
growth_mom,2024-06-01,28,3.184
growth_mom,2024-07-01,28,-3.639
growth_mom,2024-08-01,28,0.335
growth_mom,2024-09-01,28,-13.817
growth_mom,2024-10-01,28,-5.74
growth_mom,2024-11-01,28,19.707
growth_mom,2024-12-01,28,-3.984
growth_mom,2025-01-01,28,-9.178
growth_mom,2025-02-01,28,6.693
growth_mom,2025-03-01,28,4.383
growth_mom,2025-04-01,28,8.033
growth_mom,2025-05-01,28,3.81
growth_mom,2025-06-01,28,6.688
growth_mom,2025-07-01,28,-2.789
growth_mom,2025-08-01,28,-4.05
growth_mom,2025-09-01,28,-10.386
growth_mom,2025-10-01,28,-4.234
growth_mom,2025-11-01,28,17.16
growth_mom,2025-12-01,28,-2.853
growth_mom,2026-01-01,28,-10.307
growth_mom,2026-02-01,28,0.274
growth_mom,2026-03-01,28,5.846
growth_mom,2026-04-01,28,12.104
growth_mom,2026-05-01,28,2.911
abs,2015-01-01,29,106.8
abs,2015-02-01,29,98.181
abs,2015-03-01,29,105.338
abs,2015-04-01,29,110.253
abs,2015-05-01,29,98.342
abs,2015-06-01,29,103.786
abs,2015-07-01,29,91.642
abs,2015-08-01,29,99.511
abs,2015-09-01,29,92.324
abs,2015-10-01,29,102.385
abs,2015-11-01,29,94.163
abs,2015-12-01,29,97.274
abs,2016-01-01,29,104.618
abs,2016-02-01,29,95.849
abs,2016-03-01,29,98.508
abs,2016-04-01,29,94.971
abs,2016-05-01,29,88.105
abs,2016-06-01,29,101.055
abs,2016-07-01,29,85.408
abs,2016-08-01,29,93.89
abs,2016-09-01,29,89.395
abs,2016-10-01,29,99.549
abs,2016-11-01,29,93.614
abs,2016-12-01,29,98.88
abs,2017-01-01,29,119.481
abs,2017-02-01,29,111.013
abs,2017-03-01,29,108.185
abs,2017-04-01,29,97.584
abs,2017-05-01,29,93.92
abs,2017-06-01,29,93.296
abs,2017-07-01,29,89.551
abs,2017-08-01,29,98.272
abs,2017-09-01,29,92.421
abs,2017-10-01,29,99.391
abs,2017-11-01,29,97.48
abs,2017-12-01,29,98.333
abs,2018-01-01,29,121.653
abs,2018-02-01,29,103.078
abs,2018-03-01,29,115.666
abs,2018-04-01,29,107.194
abs,2018-05-01,29,99.004
abs,2018-06-01,29,99.274
abs,2018-07-01,29,107.631
abs,2018-08-01,29,106.982
abs,2018-09-01,29,94.017
abs,2018-10-01,29,110.021
abs,2018-11-01,29,106.318
abs,2018-12-01,29,107.167
abs,2019-01-01,29,129.621
abs,2019-02-01,29,110.613
abs,2019-03-01,29,123.435
abs,2019-04-01,29,117.4
abs,2019-05-01,29,108.18
abs,2019-06-01,29,107.171
abs,2019-07-01,29,115.663
abs,2019-08-01,29,115.507
abs,2019-09-01,29,101.867
abs,2019-10-01,29,115.198
abs,2019-11-01,29,110.325
abs,2019-12-01,29,112.159
abs,2020-01-01,29,129.141
abs,2020-02-01,29,116.315
abs,2020-03-01,29,112.181
abs,2020-04-01,29,35.176
abs,2020-05-01,29,65.515
abs,2020-06-01,29,128.723
abs,2020-07-01,29,129.287
abs,2020-08-01,29,128.958
abs,2020-09-01,29,115.646
abs,2020-10-01,29,124.431
abs,2020-11-01,29,126.057
abs,2020-12-01,29,132.136
abs,2021-01-01,29,130.986
abs,2021-02-01,29,124.791
abs,2021-03-01,29,149.765
abs,2021-04-01,29,151.97
abs,2021-05-01,29,128.558
abs,2021-06-01,29,55.197
abs,2021-07-01,29,57.019
abs,2021-08-01,29,69.562
abs,2021-09-01,29,95.511
abs,2021-10-01,29,130.737
abs,2021-11-01,29,130.532
abs,2021-12-01,29,129.927
abs,2022-01-01,29,137.552
abs,2022-02-01,29,137.147
abs,2022-03-01,29,148.974
abs,2022-04-01,29,159.734
abs,2022-05-01,29,147.122
abs,2022-06-01,29,154.139
abs,2022-07-01,29,131.067
abs,2022-08-01,29,144.081
abs,2022-09-01,29,129.546
abs,2022-10-01,29,123.336
abs,2022-11-01,29,142.81
abs,2022-12-01,29,145.196
abs,2023-01-01,29,154.287
abs,2023-02-01,29,150.157
abs,2023-03-01,29,163.573
abs,2023-04-01,29,134.93
abs,2023-05-01,29,170.81
abs,2023-06-01,29,153.846
abs,2023-07-01,29,146.606
abs,2023-08-01,29,149.567
abs,2023-09-01,29,132.932
abs,2023-10-01,29,136.413
abs,2023-11-01,29,143.381
abs,2023-12-01,29,141.546
abs,2024-01-01,29,172.98
abs,2024-02-01,29,154.5
abs,2024-03-01,29,147.182
abs,2024-04-01,29,162.163
abs,2024-05-01,29,188.399
abs,2024-06-01,29,137.32
abs,2024-07-01,29,152.362
abs,2024-08-01,29,161.057
abs,2024-09-01,29,113.164
abs,2024-10-01,29,131.796
abs,2024-11-01,29,127.77
abs,2024-12-01,29,131.769
abs,2025-01-01,29,143.13
abs,2025-02-01,29,140.62
abs,2025-03-01,29,131.237
abs,2025-04-01,29,155.831
abs,2025-05-01,29,169.389
abs,2025-06-01,29,141.975
abs,2025-07-01,29,153.88
abs,2025-08-01,29,152.881
abs,2025-09-01,29,118.312
abs,2025-10-01,29,127.464
abs,2025-11-01,29,129.351
abs,2025-12-01,29,134.151
abs,2026-01-01,29,147.291
abs,2026-02-01,29,125.918
abs,2026-03-01,29,118.353
abs,2026-04-01,29,176.911
abs,2026-05-01,29,151.871
growth_yoy,2016-01-01,29,-2.043
growth_yoy,2016-02-01,29,-2.376
growth_yoy,2016-03-01,29,-6.484
growth_yoy,2016-04-01,29,-13.861
growth_yoy,2016-05-01,29,-10.409
growth_yoy,2016-06-01,29,-2.632
growth_yoy,2016-07-01,29,-6.802
growth_yoy,2016-08-01,29,-5.648
growth_yoy,2016-09-01,29,-3.173
growth_yoy,2016-10-01,29,-2.77
growth_yoy,2016-11-01,29,-0.583
growth_yoy,2016-12-01,29,1.65
growth_yoy,2017-01-01,29,14.206
growth_yoy,2017-02-01,29,15.821
growth_yoy,2017-03-01,29,9.824
growth_yoy,2017-04-01,29,2.751
growth_yoy,2017-05-01,29,6.6
growth_yoy,2017-06-01,29,-7.678
growth_yoy,2017-07-01,29,4.85
growth_yoy,2017-08-01,29,4.667
growth_yoy,2017-09-01,29,3.385
growth_yoy,2017-10-01,29,-0.158
growth_yoy,2017-11-01,29,4.129
growth_yoy,2017-12-01,29,-0.553
growth_yoy,2018-01-01,29,1.818
growth_yoy,2018-02-01,29,-7.147
